,threshold,sample,iou,intersection,union,gt_area,segmentation_area,gt_x_center,gt_y_center,segmentation_x_center,segmentation_y_center,x_distance,y_distance,euclidean_distance,x_size,y_size
1057,0.8,0347.jpg,0.5261430381204653,9137,17366,11324,15179,624.9443659484281,514.651624867538,647.4799393899466,502.4594505566902,-22.535573441518522,12.192174310847804,25.62227907045297,1024,1024
1058,0.8,0009.jpg,0.5252777777777777,1891,3600,2437,3054,516.3943372999589,327.06729585556013,502.7675180091683,322.6185330713818,13.626819290790593,4.448762784178314,14.334632687786339,1024,1024
1059,0.8,0646.jpg,0.4237256371814093,2261,5336,3434,4163,571.1974373907979,502.03232382061736,551.6800384338218,505.71126591400434,19.51739895697608,-3.678942093386979,19.861104626184957,1024,1024
1060,0.8,0672.jpg,0.6218715995647442,3429,5514,5433,3510,543.6882017301675,478.4143198969262,536.0846153846154,479.66866096866096,7.603586345552117,-1.254341071734757,7.706354315661024,1024,1024
1061,0.8,0195.jpg,0.7054898392478011,2326,3297,2532,3091,501.59399684044234,514.9435229067931,503.8848269168554,510.65221611129084,-2.2908300764130445,4.291306795502237,4.864485219642698,1024,1024
1062,0.8,0524.jpg,0.5025503303837088,26011,51758,37355,40414,404.94016865212154,555.5886494445188,479.3414410847726,514.586257237591,-74.40127243265107,41.002392206927766,84.95143027806121,1024,1024
1063,0.8,0690.jpg,0.661454379839077,4357,6587,6430,4514,623.210730948678,528.1071539657854,619.860655737705,531.0722197607444,3.3500752109730456,-2.965065794958946,4.4737701201125235,1024,1024
1064,0.8,0048.jpg,0.6875,2706,3936,2779,3863,512.7794170564952,418.1694854264124,512.6989386487186,418.05695055656224,0.08047840777658166,0.11253486985015115,0.13835053686359233,1024,1024
1065,0.8,0506.jpg,0.5477028145695364,5293,9664,7096,7861,573.7206877113867,511.6371195039459,550.3123012339397,510.3307467243353,23.40838647744704,1.3063727796105695,23.44481109578051,1024,1024
1066,0.8,0020.jpg,0.6378653113087674,2008,3148,2160,2996,442.8865740740741,550.75,434.8544726301736,534.2740320427237,8.032101443900501,16.47596795727634,18.3295437404837,1024,1024
1067,0.8,0551.jpg,0.5090812674002386,19200,37715,37714,19201,519.3905446253381,575.7030545685952,507.9580751002552,566.4902869642206,11.432469525082865,9.212767604374676,14.682521798865613,1024,1024
1068,0.8,0704.jpg,0.34398263027295284,2218,6448,6151,2515,477.0169078198667,516.7021622500406,501.72604373757457,514.9693836978131,-24.709135917707897,1.7327785522275008,24.769818717762593,1024,1024
1069,0.8,0334.jpg,0.28884633796074677,3017,10445,10439,3023,515.4443912252132,487.8272823067344,497.782997022825,463.57360238174,17.66139420238818,24.2536799249944,30.002763790628144,1024,1024
