,sample,iou,intersection,union,gt_area,segmentation_area,gt_x_center,gt_y_center,segmentation_x_center,segmentation_y_center,x_distance,y_distance,euclidean_distance,x_size,y_size
69,0657.jpg,0.006269377669124027,5947,948579,5947,948579,462.8241129981503,520.9678829662015,532.6241894454758,509.6427024001164,-69.80007644732552,11.325180566085123,70.7128728514612,1024,1024
70,0544.jpg,0.06600559711057565,37336,565649,37336,565649,525.7669541461324,530.391364902507,605.471934008546,552.0424344425606,-79.70497986241355,-21.65106954005364,82.59329650217376,1024,1024
71,0102.jpg,0.0023170864682150257,1870,807048,1870,807048,483.38663101604277,554.0427807486631,512.1339585749547,510.9434073314103,-28.747327558911934,43.099373417252764,51.806995963278666,1024,1024
72,0310.jpg,0.020388315004354327,20649,1012786,20649,1012786,612.0692043198218,536.4681582643227,509.5648172466839,526.7621126279391,102.50438707313788,9.706045636383578,102.96288987365904,1024,1024
73,0332.jpg,0.03040965709099656,26169,860549,26169,860549,482.64733081126525,520.7044212617983,507.50289756887753,519.7168272811891,-24.85556675761228,0.9875939806091765,24.875179209659095,1024,1024
74,0485.jpg,0.012440476258108353,10949,880111,10949,880111,486.95625171248514,550.5355740250251,506.7036521529671,505.538157118818,-19.747400440481954,44.99741690620709,49.13987538026281,1024,1024
75,0338.jpg,0.04551473854483585,10861,238626,10861,238626,421.6048246017862,515.3223460086548,518.8884656324122,522.491337909532,-97.28364103062603,-7.168991900877245,97.54743080702099,1024,1024
76,0769.jpg,0.01123744173762212,10871,967391,10871,967391,577.0069910771778,479.1716493422868,510.11116497879345,508.8820921426807,66.8958260983843,-29.710442800393878,73.19673463195439,1024,1024
77,0062.jpg,0.001040823283760174,977,938680,977,938680,460.03684749232343,450.3070624360287,547.0958612093578,520.2109025439979,-87.05901371703442,-69.90384010796924,111.65043094956381,1024,1024
78,0326.jpg,0.024538008158147957,22390,912462,22390,912462,467.4144260830728,632.3301473872265,497.75664411230275,507.85714254401825,-30.34221802922997,124.47300484320823,128.1178329883497,1024,1024
79,0215.jpg,0.0008337242915022483,869,1042311,869,1042311,474.994246260069,207.36248561565017,511.35872210885236,513.1447648542518,-36.36447584878334,-305.78227923860163,307.9369698495309,1024,1024
80,0382.jpg,0.012452044760640804,8585,689445,8585,689445,408.5071636575422,529.8662783925452,525.5866544829537,531.4036638165481,-117.07949082541148,-1.5373854240029914,117.08958419039479,1024,1024
81,0203.jpg,0.0004694826647374264,488,1039442,488,1039442,499.48155737704917,603.5368852459017,509.8659242170318,515.2544422873042,-10.384366839982647,88.28244295859747,88.89108397024613,1024,1024
82,0004.jpg,0.0014843638538346228,1519,1023334,1519,1023334,504.1152073732719,455.86372613561554,519.6814588394406,511.3914841097823,-15.566251466168637,-55.527757974166775,57.66836299346149,1024,1024
83,0391.jpg,0.015033075350624566,13958,928486,13958,928486,577.8105029373836,443.66750250752256,499.19987592704683,521.2397311321872,78.61062701033677,-77.57222862466466,110.4403971957523,1024,1024
84,0149.jpg,0.002607096691972982,2148,823905,2148,823905,504.7695530726257,538.9944134078212,487.20172228594316,522.1497478471425,17.56783078668252,16.844665560678663,24.33868189530041,1024,1024
85,0460.jpg,0.007157410741043934,7117,994354,7117,994354,536.2794716875088,505.5011943234509,511.5201960267671,511.729840680482,24.759275660741707,-6.2286463570311525,25.530722016534398,1024,1024
86,0287.jpg,0.0013659792829659517,1430,1046868,1430,1046868,519.2048951048951,530.6111888111889,511.75414760982284,511.1903773923742,7.450747495072221,19.42081141881465,20.80099887987321,1024,1024
87,0066.jpg,0.0006459818685503345,676,1046469,676,1046469,458.0414201183432,566.7218934911242,511.8706268413111,511.72346720256405,-53.82920672296791,54.998426288560154,76.95719843290944,1024,1024
88,0388.jpg,0.013791182747899857,10300,746854,10300,746854,529.1731067961165,578.8705825242719,521.9582328005206,516.335670693335,7.2148739955958945,62.534911830936835,62.94973871649802,1024,1024
89,0186.jpg,0.0023634963677145056,2118,896130,2118,896130,538.7724268177526,539.6033994334277,459.6663999642909,489.3850211464854,79.10602685346169,50.21837828694231,93.69978122872561,1024,1024
90,0270.jpg,0.0012582134714388426,1309,1040364,1309,1040364,512.1764705882352,461.3941940412529,511.838576690466,512.5166807002165,0.3378938977692201,-51.12248665896362,51.123603301039566,1024,1024
91,0627.jpg,0.006909522654643669,7094,1026699,7094,1026699,491.73414152805185,596.4396673244996,514.3857186965216,511.2405135292817,-22.65157716846977,85.19915379521791,88.15888926047296,1024,1024
92,0058.jpg,0.0015149283970151868,1574,1038993,1574,1038993,436.50190597204573,477.8087674714104,513.2748488199632,510.86406453171486,-76.77294284791742,-33.05529706030444,83.58670598411308,1024,1024
93,0437.jpg,0.007941880217381524,7415,933658,7415,933658,593.4339851652056,454.24666217127447,501.51673203678433,507.8679088060082,91.9172531284213,-53.62124663473372,106.41437644104867,1024,1024
94,0554.jpg,0.04813368990016884,33982,705992,33982,705992,489.8503325289859,697.5255429344948,483.57265379777675,579.7502563768428,6.277678731209164,117.77528655765195,117.9424748510447,1024,1024
95,0693.jpg,0.0063300812593932295,5964,942168,5964,942168,448.1405097250168,509.78303152246815,517.6585736301806,528.820004500259,-69.51806390516384,-19.03697297779081,72.07751070396078,1024,1024
96,0726.jpg,0.012871884677411375,11709,909657,11709,909657,447.32317021094883,505.1647450678965,535.7188159932809,515.8784673783634,-88.39564578233211,-10.713722310466949,89.0425406141431,1024,1024
97,0266.jpg,0.004691504965607682,4801,1023339,4801,1023339,520.7265153093106,488.70485315559256,510.40767428975147,507.0909718089509,10.318841019559102,-18.386118653358324,21.08382885346745,1024,1024
98,0531.jpg,0.047360468594023715,24386,514902,24386,514902,540.0367423931764,628.3938735339949,643.7091932056974,649.0082578820824,-103.67245081252099,-20.61438434808747,105.70208086658114,1024,1024
99,0570.jpg,0.03153554117386683,25933,822342,25933,822342,415.7436085296726,583.3872286276173,507.5250029792957,515.9075481977085,-91.78139444962312,67.47968042990885,113.91809179423579,1024,1024
100,0036.jpg,0.0024402892037240723,2527,1035533,2527,1035533,467.38187574198656,446.5999208547685,512.0026353578302,512.4376403262861,-44.62075961584361,-65.83771947151757,79.53375065910788,1024,1024
101,0406.jpg,0.0269434862191559,12247,454544,12247,454544,495.78851963746223,624.9058544949784,560.7464733887149,595.5877340807491,-64.95795375125266,29.31812041422927,71.26772018363661,1024,1024
102,0343.jpg,0.01751634424064073,10476,598070,10476,598070,566.4572355861015,537.8288468881252,467.0735900479877,545.2855819552896,99.38364553811385,-7.456735067164345,99.66299161828996,1024,1024
103,0584.jpg,0.04648429315358316,27288,587037,27288,587037,454.36990618586924,561.1690120199355,573.8890121065623,539.3001633627863,-119.51910592069305,21.868848657149215,121.50334654515135,1024,1024
104,0752.jpg,0.003087393827956694,3150,1020278,3150,1020278,575.571746031746,575.9257142857143,516.5926865030904,518.7715740219822,58.979059528655625,57.154140263732074,82.12871125356263,1024,1024
105,0042.jpg,0.0023561627929479614,2435,1033460,2435,1033460,587.8464065708419,577.3433264887063,508.3252849650688,514.7134306117315,79.52112160577303,62.62989587697484,101.22308352841685,1024,1024
106,0762.jpg,0.002930044118394102,3057,1043329,3057,1043329,532.4514229636899,549.8626104023552,513.3098380280812,509.94650584810734,19.14158493560865,39.91610455424791,44.26845012684282,1024,1024
107,0386.jpg,0.013088947509144484,9497,725574,9497,725574,486.51289881015055,491.39612509213435,504.09729951734766,502.38695570679215,-17.58440070719712,-10.990830614657796,20.736670558008427,1024,1024
108,0017.jpg,0.0016877246927994266,1752,1038084,1752,1038084,476.98059360730593,539.3932648401826,511.44777879246766,509.1201338234671,-34.467185185161725,30.273131016715524,45.87427728197421,1024,1024
109,0670.jpg,0.004358445542701615,4495,1031331,4495,1031331,577.4714126807564,502.4075639599555,511.55053033410223,507.1312662956897,65.9208823466542,-4.723702335734231,66.08990916257977,1024,1024
110,0109.jpg,0.0033211499772106403,2288,688918,2288,688918,534.1424825174826,477.8063811188811,566.023751738233,538.8679392903074,-31.881269220750482,-61.06155817142627,68.88344658514444,1024,1024
111,0383.jpg,0.016373792636135358,13387,817587,13387,817587,468.10278628520206,555.8496302382908,514.4274138409735,548.5139636515747,-46.32462755577143,7.3356665867161155,46.90184561882827,1024,1024
112,0771.jpg,0.008822325354369142,8965,1016172,8965,1016172,539.8201896263246,570.7631901840491,517.0364839810583,518.8875958007109,22.78370564526631,51.87559438333824,56.65840216203395,1024,1024
113,0380.jpg,0.039600825554669546,13508,341104,13508,341104,461.398356529464,422.0222830915013,461.80798231624374,515.1545041981332,-0.4096257867797135,-93.13222110663185,93.13312193596732,1024,1024
114,0468.jpg,0.013838592860838075,11556,835056,11556,835056,435.3246798200069,478.08670820353063,488.26460500852636,474.4891983292139,-52.93992518851945,3.5975098743167564,53.062018019124025,1024,1024
115,0001.jpg,0.003829544059891998,1997,521472,1997,521472,520.1987981972959,516.2308462694041,462.38925196367205,521.6845717507364,57.80954623362385,-5.453725481332299,58.06622733881741,1024,1024
116,0230.jpg,0.00028022683018350057,292,1042013,292,1042013,530.8938356164383,293.8493150684931,512.9077890582939,511.5403732966863,17.98604655814438,-217.69105822819319,218.43281507892155,1024,1024
117,0622.jpg,0.05819276796404502,58421,1003922,58421,1003922,492.96763150237075,548.1515550914911,504.18793392315337,509.8805285669604,-11.220302420782616,38.271026524530726,39.881908901846145,1024,1024
118,0121.jpg,0.0027874166768308718,2491,893659,2491,893659,510.59293456443197,532.3721397029306,480.5497096767335,493.4396128724715,30.043224887698443,38.93252683045904,49.17659003079856,1024,1024
119,0075.jpg,0.0022693881064499532,2320,1022302,2320,1022302,525.4836206896551,448.2387931034483,507.5045417107665,518.5608802486936,17.97907897888865,-70.32208714524529,72.58404247072897,1024,1024
120,0692.jpg,0.005377829839114532,5624,1045775,5624,1045775,502.2958748221906,516.3204125177809,512.1195486600847,511.77061987521216,-9.823673837894034,4.549792642568775,10.82613415599939,1024,1024
121,0318.jpg,0.023290937485941247,18120,777985,18120,777985,516.196523178808,493.80044150110376,526.7034775734751,510.73991657936847,-10.506954394667105,-16.939475078264707,19.93343689830646,1024,1024
122,0067.jpg,0.002965542081882579,2470,832900,2470,832900,601.3445344129555,467.8502024291498,503.4869131948613,519.1643750750391,97.85762121809415,-51.31417264588924,110.49551278127143,1024,1024
123,0257.jpg,0.0009909278027394328,1037,1046494,1037,1046494,537.6181292189007,516.0665380906461,512.1076766804206,511.8180132900905,25.51045253848008,4.248524800555572,25.861808747629787,1024,1024
124,0763.jpg,0.0064988233900316345,6802,1046651,6802,1046651,543.5439576595119,546.7243457806527,512.3344839874992,510.85685677460776,31.209473672012678,35.867489006044934,47.54480007827151,1024,1024
125,0412.jpg,0.0034775523699312754,3534,1016232,3534,1016232,497.63497453310697,534.00792303339,507.8421797384849,513.9956171425423,-10.207205205377932,20.012305890847642,22.46507122565049,1024,1024
126,0741.jpg,0.004863037967229825,4790,984981,4790,984981,510.87557411273485,502.5749478079332,511.0762227900843,527.8908628694361,-0.20064867734942027,-25.315915061502892,25.31671019885781,1024,1024
127,0675.jpg,0.007784287462832533,7689,987759,7689,987759,426.94823774222914,536.4209910261412,502.7181934054764,510.79093888286513,-75.76995566324729,25.63005214327609,79.98740997230446,1024,1024
128,0353.jpg,0.02160505255140093,8169,378106,8169,378106,442.058146651977,581.5795078957033,476.88392672954143,616.7973187413054,-34.825780077564445,-35.217810845602116,49.52907387350883,1024,1024
129,0162.jpg,0.003937095493906775,3715,943589,3715,943589,495.0538358008075,516.7623149394348,525.1156160150235,497.391334574693,-30.061780214216014,19.37098036474174,35.76234765698471,1024,1024
130,0625.jpg,0.09228221354239263,89378,968529,89378,968529,511.9851529459151,564.3499518897268,495.26779063920645,535.8177235787467,16.71736230670865,28.53222831098003,33.06899234757016,1024,1024
131,0643.jpg,0.003060657715807014,3196,1044220,3196,1044220,491.6555068836045,428.86545682102627,512.5961511941928,512.6504711650801,-20.940644310588254,-83.78501434405388,86.36225571843227,1024,1024
132,0669.jpg,0.002870044390019899,3000,1045280,3000,1045280,522.5243333333333,496.33166666666665,511.98350872493495,511.83688772386347,10.540824608398339,-15.50522105719682,18.748889659325314,1024,1024
133,0427.jpg,0.004549401770346949,4364,959247,4364,959247,478.81003666361136,467.243583868011,516.9559623329549,527.0057482587905,-38.14592566934351,-59.7621643907795,70.8987160521376,1024,1024
134,0221.jpg,0.0006300818524794206,650,1031612,650,1031612,330.72,669.3923076923077,511.44191614676834,515.9911342636573,-180.7219161467683,153.4011734286504,237.0492163772039,1024,1024
135,0014.jpg,0.0022638757001500077,2303,1017282,2303,1017282,485.2140686061659,570.9622231871472,512.691272429867,517.5709685220028,-27.47720382370113,53.3912546651444,60.04683842374651,1024,1024
136,0749.jpg,0.0016539981176335692,1731,1046555,1731,1046555,571.4199884459849,533.0560369728481,512.2747385469469,511.9728595248219,59.14524989903805,21.08317744802622,62.79061201266175,1024,1024
137,0445.jpg,0.014277281305745383,6627,464164,6627,464164,543.531009506564,591.8957295910668,507.9604945665756,427.39127334304254,35.57051493998841,164.50445624802427,168.30620207988198,1024,1024
138,0610.jpg,0.08614105501008071,69002,801035,69002,801035,523.0791571258804,499.56691110402596,470.10978671343946,457.44819015398826,52.96937041244098,42.1187209500377,67.67378263668674,1024,1024
139,0093.jpg,0.0034396429235118062,2980,866369,2980,866369,556.5476510067114,485.4392617449664,461.0990409398305,483.54373252043877,95.44861006688086,1.8955292245276496,95.46743002061231,1024,1024
140,0497.jpg,0.007143771740754178,6695,937180,6695,937180,531.0830470500373,468.87856609410005,526.2379681597986,494.9908203333404,4.84507889023871,-26.11225423924037,26.557948168248306,1024,1024
141,0661.jpg,0.007861835253851826,6983,888215,6983,888215,480.37877702992984,523.3025920091651,504.7539728556712,511.9104968954589,-24.375195825741343,11.392095113706205,26.905947346692088,1024,1024
142,0294.jpg,0.002184857706016559,2238,1024323,2238,1024323,493.0991957104558,488.6930294906166,508.8351506311974,503.99387888390675,-15.73595492074162,-15.30084939329015,21.948491278986808,1024,1024
143,0202.jpg,0.000728235240078393,761,1044992,761,1044992,521.7161629434954,449.203679369251,511.4250721536624,512.774478656296,10.291090789832992,-63.57079928704496,64.3983933933009,1024,1024
144,0276.jpg,0.0027984983667300473,2870,1025550,2870,1025550,496.86271777003486,545.5362369337979,508.59412315342985,506.22256642777046,-11.731405383394986,39.31367050602745,41.02670546029795,1024,1024
